6.278562373,3.211444655,3.160596607,3.110889813,3.266437797,3.039679211,3.112610737,3.04027549,3.520510931,3.091640716,Healthy
6.56036322,3.542193734,3.235326491,3.282271436,3.537560888,3.29956032,3.406566668,3.160374938,3.842529488,3.059786468,Healthy
6.699281252,6.485718244,3.438392666,5.063830915,10.01829783,10.03140098,9.61446352,4.711393542,8.095679273,3.629033,Healthy
6.648562418,5.145956432,4.978589262,4.16095976,4.949202579,5.698887656,5.718168906,3.521648659,5.268142437,3.578430125,Healthy
6.720687398,3.303395454,3.319936054,3.221891643,3.302752882,3.163272798,3.15118573,3.213631272,3.644848262,3.150991112,Healthy
6.602928812,3.287344352,3.255835856,3.176032735,3.303726623,3.112408997,3.192663349,3.098454099,3.599220533,3.15264486,Healthy
6.785597867,3.312038599,3.253484772,3.260924364,3.259966995,3.06173144,3.160228797,3.125767703,3.608402098,3.104824107,Healthy
6.340544782,3.848517764,3.23374344,3.693902795,3.566132986,3.875806206,3.358946521,3.086129294,4.389523911,3.113168697,Healthy
6.828582028,3.540422072,3.282727359,3.19470052,3.338279258,3.54061882,3.702566488,3.126794198,4.016053457,3.421248502,Healthy
6.584900542,3.305901953,3.368894363,3.27328485,3.321741201,3.123567312,3.194283138,3.192771387,3.517219722,3.150586971,Healthy
6.080398961,3.334542313,3.281454668,3.278591061,3.295420654,3.123231273,3.217879846,3.183395803,3.56347613,3.22155549,Healthy
6.383762818,3.363287384,3.318612525,3.264105751,3.299335247,3.169686908,3.202565757,3.171702858,3.605440844,3.194664937,Healthy
6.440572788,3.280467253,3.244999924,3.252724036,3.332740947,3.037275379,3.224340749,3.116567052,3.62344283,3.173063059,Healthy
6.214425419,5.559673383,3.910691823,7.697815976,3.890951662,4.71420503,3.361781369,3.143945024,6.602013744,3.147677237,Healthy
6.186913001,3.287605733,3.673051616,4.470668443,6.170489243,3.902828191,3.617128145,3.282930977,3.718357705,3.529469874,Healthy
6.429343579,3.719560387,3.30238436,3.220765492,3.346136919,3.421520121,3.593231512,3.085263207,3.916273135,3.175253129,Healthy
6.426168793,3.394907006,3.261386889,3.329690901,3.372345833,3.140044757,3.242494156,3.192488387,3.671309224,3.215833628,Healthy
6.334531054,3.440413362,3.257547389,3.226628243,3.340627475,3.104243696,3.229194936,3.091735686,3.788653559,3.14554706,Healthy
6.63213875,3.318261583,3.278821054,3.282397791,3.28076003,3.117168934,3.166541974,3.1475381,3.579566814,3.193651278,Healthy
7.332086771,3.338669762,3.290348405,3.23625869,3.827609513,3.096430736,3.124252715,3.134853796,3.591136608,3.124544317,Healthy
6.743085199,3.328910767,3.272826717,3.184509527,3.787817403,3.681509896,3.531481059,3.175408124,3.786061078,3.175628356,Healthy
